Name,Price,Rating,Number of Reviews,Product Link
"Apple MacBook Air 15"" w/ Touch ID (2023) - Midnight (Apple M2 Chip / 256GB SSD / 8GB RAM) - English","$1,399.97",4.89,2018,https://www.bestbuy.ca/en-ca/product/apple-macbook-air-15-w-touch-id-2023-midnight-apple-m2-chip-256gb-ssd-8gb-ram-english/17146836
"Lenovo IdeaPad Flex 5 2-in-1 Laptop, 14"" WUXGA IPS Touchscreen, Intel i3-1215U, 8GB, 256GB SSD, UHD Graphics, Thunderbolt 4, Wi-Fi 5, Backlit Keyboard, Fingerprint, Windows 11 Home",$499.99,0.0,0,https://www.bestbuy.ca/en-ca/product/lenovo-ideapad-flex-5-2-in-1-laptop-14-wuxga-ips-touchscreen-intel-i3-1215u-8gb-256gb-ssd-uhd-graphics-thunderbolt-4-wi-fi-5-backlit-keyboard-fingerprint-windows-11-home/18475050
"ASUS ROG Zephyrus G16 OLED Nebula 16"" Gaming Laptop -Eclipse Grey (Intel Core Ultra 9 185H/1TB SSD/32GB RAM/GeForce RTX 4070)","$2,999.99",4.67,6,https://www.bestbuy.ca/en-ca/product/asus-rog-zephyrus-g16-oled-nebula-16-gaming-laptop-eclipse-grey-intel-core-ultra-9-185h-1tb-ssd-32gb-ram-geforce-rtx-4070/17717064
"Apple MacBook Air 13.6"" w/ Touch ID (2022) - Space Grey (Apple M2 Chip / 256GB SSD / 8GB RAM) - English","$1,299.99",4.9,1637,https://www.bestbuy.ca/en-ca/product/apple-macbook-air-13-6-w-touch-id-2022-space-grey-apple-m2-chip-256gb-ssd-8gb-ram-english/16282184
"Alienware 14"" Laptop - Lunar Silver (Intel Core i7-13620H/16GB RAM/512GB SSD/RTX 4050) - English","$1,699.95",4.0,10,https://www.bestbuy.ca/en-ca/product/alienware-14-laptop-lunar-silver-intel-core-i7-13620h-16gb-ram-512gb-ssd-rtx-4050-english/17983844
"ASUS CX1 14"" Chromebook - Transparent Silver (Intel Celeron N4500/8GB RAM/128GB eMMc SSD/ChromeOS) - En",$449.99,4.0,1,https://www.bestbuy.ca/en-ca/product/asus-cx1-14-chromebook-transparent-silver-intel-celeron-n4500-8gb-ram-128gb-emmc-ssd-chromeos-en/17937120
"ASUS Vivobook 16 16"" Laptop - Indie Black (Intel Core i5-1335U/16GB RAM/1TB SSD/Windows 11) - English",$899.99,3.85,13,https://www.bestbuy.ca/en-ca/product/asus-vivobook-16-16-laptop-indie-black-intel-core-i5-1335u-16gb-ram-1tb-ssd-windows-11-english/17937121
"Microsoft Surface Laptop 13.8"" Touchscreen Copilot+ PC Laptop (Snapdragon X Plus/16GB RAM/512GB SSD) (2024) - Sapphire - EN","$1,699.99",4.79,58,https://www.bestbuy.ca/en-ca/product/microsoft-surface-laptop-13-8-touchscreen-copilot-pc-laptop-snapdragon-x-plus-16gb-ram-512gb-ssd-2024-sapphire-en/17924129
"MSI Pulse Series 17.3"" Gaming Laptop - Titanium Grey (Intel Core i9-13900H/1TB SSD/16GB RAM/GeForce RTX 4070/Win 11)","$1,799.97",3.69,13,https://www.bestbuy.ca/en-ca/product/msi-pulse-series-17-3-gaming-laptop-titanium-grey-intel-core-i9-13900h-1tb-ssd-16gb-ram-geforce-rtx-4070-win-11/17203640
"Apple MacBook Pro 14.2"" (Fall 2023) - Space Grey (Apple M3/ 512GB SSD / 8GB RAM) - English","$2,099.99",4.83,696,https://www.bestbuy.ca/en-ca/product/apple-macbook-pro-14-2-fall-2023-space-grey-apple-m3-512gb-ssd-8gb-ram-english/17476660
"ASUS TUF Gaming F15 15.6"" 144Hz Gaming Laptop (Intel Core i7-13620H/1TB SSD/16GB RAM/RTX 4060)","$1,799.99",5.0,1,https://www.bestbuy.ca/en-ca/product/asus-tuf-gaming-f15-15-6-144hz-gaming-laptop-intel-core-i7-13620h-1tb-ssd-16gb-ram-rtx-4060/17697538
"Open Box - ASUS Vivobook Go 15.6"" OLED Laptop - Mixed Black (AMD Ryzen 5 7520U/512GB SSD/8GB RAM/Windows 11)",$479.99,2.5,2,https://www.bestbuy.ca/en-ca/product/open-box-asus-vivobook-go-15-6-oled-laptop-mixed-black-amd-ryzen-5-7520u-512gb-ssd-8gb-ram-windows-11/17115326
"Acer Nitro V 15 15.6"" Gaming Laptop - Black (Intel Core i7-13620H/1TB SSD/16GB RAM/RTX4060/Windows 11)","$1,599.99",5.0,3,https://www.bestbuy.ca/en-ca/product/acer-nitro-v-15-15-6-gaming-laptop-black-intel-core-i7-13620h-1tb-ssd-16gb-ram-rtx4060-windows-11/17698609
"Samsung Galaxy Book4 Edge 14"" Touchscreen Copilot+ PC Laptop (Snapdragon X Elite/16GB RAM/512GB SSD/Windows 11)","$1,649.99",4.28,119,https://www.bestbuy.ca/en-ca/product/samsung-galaxy-book4-edge-14-touchscreen-copilot-pc-laptop-snapdragon-x-elite-16gb-ram-512gb-ssd-windows-11/17937876
"HP Envy 17.3"" Laptop - Mineral Silver (Intel Core Ultra 7 155U/1TB SSD/16GB RAM/Windows 11 Home)","$1,549.99",4.52,21,https://www.bestbuy.ca/en-ca/product/hp-envy-17-3-laptop-mineral-silver-intel-core-ultra-7-155u-1tb-ssd-16gb-ram-windows-11-home/17907961
"Microsoft Surface Laptop 15"" Touchscreen Copilot+ PC Laptop (Snapdragon X Elite/16GB RAM/512GB SSD) (2024) - Black - EN","$2,149.99",4.83,24,https://www.bestbuy.ca/en-ca/product/microsoft-surface-laptop-15-touchscreen-copilot-pc-laptop-snapdragon-x-elite-16gb-ram-512gb-ssd-2024-black-en/17924149
"HP Victus 15.6"" Gaming Laptop - Mica Silver (AMD Ryzen 5 7535HS/8GB RAM/512GB SSD/GeForce RTX 2050)",$799.99,0.0,0,https://www.bestbuy.ca/en-ca/product/hp-victus-15-6-gaming-laptop-mica-silver-amd-ryzen-5-7535hs-8gb-ram-512gb-ssd-geforce-rtx-2050/18194564
"ASUS Vivobook S 16 Flip 16"" Touchscreen Laptop - Midnight Black (Intel Core i9-13900H/1TB SSD/16GB RAM)","$1,399.99",4.2,5,https://www.bestbuy.ca/en-ca/product/asus-vivobook-s-16-flip-16-touchscreen-laptop-midnight-black-intel-core-i9-13900h-1tb-ssd-16gb-ram/17957652
"ASUS CM34 Flip 14"" Touchscreen Chromebook Plus w/ 1 year of Gemini Advanced (AMD Ryzen 5 7520C/256GB SSD/8GB RAM)",$799.99,4.44,18,https://www.bestbuy.ca/en-ca/product/asus-cm34-flip-14-touchscreen-chromebook-plus-w-1-year-of-gemini-advanced-amd-ryzen-5-7520c-256gb-ssd-8gb-ram/17631513
"Open Box - ASUS ROG Strix G18 18"" Gaming Laptop - (Intel Core i9-14900HX/1TB SSD/32GB RAM/GeForce RTX 4060)","$1,899.99",1.0,1,https://www.bestbuy.ca/en-ca/product/open-box-asus-rog-strix-g18-18-gaming-laptop-intel-core-i9-14900hx-1tb-ssd-32gb-ram-geforce-rtx-4060/17920158
"Acer Chromebook Spin 314 14"" Touchscreen Chromebook - Silver (Intel Celeron N4500/128GB eMMC/8GB RAM)",$399.95,4.14,7,https://www.bestbuy.ca/en-ca/product/acer-chromebook-spin-314-14-touchscreen-chromebook-silver-intel-celeron-n4500-128gb-emmc-8gb-ram/17462136
"ASUS ROG Zephyrus G14 OLED Nebula 14"" Gaming Laptop -Eclipse Grey (AMD Ryzen 7 8845HS/512GB SSD/16GB RAM/GeForce RTX 4050)","$2,199.99",3.6,5,https://www.bestbuy.ca/en-ca/product/asus-rog-zephyrus-g14-oled-nebula-14-gaming-laptop-eclipse-grey-amd-ryzen-7-8845hs-512gb-ssd-16gb-ram-geforce-rtx-4050/17717668
"ASUS Vivobook S 16 Flip 16"" Touchscreen Laptop - Midnight Black (Intel Core i5-13500H/1TB SSD/16GB RAM)","$1,099.99",5.0,1,https://www.bestbuy.ca/en-ca/product/asus-vivobook-s-16-flip-16-touchscreen-laptop-midnight-black-intel-core-i5-13500h-1tb-ssd-16gb-ram/17957653
"Acer Aspire 5 15.6"" Laptop - Iron (Intel Core i7-13620H/1TB SSD/16GB RAM/Windows 11)","$1,099.99",3.67,3,https://www.bestbuy.ca/en-ca/product/acer-aspire-5-15-6-laptop-iron-intel-core-i7-13620h-1tb-ssd-16gb-ram-windows-11/17698611
"ASUS Vivobook 15.6"" OLED Laptop - Indie Black (Intel Core i5-13500H/1TB SSD/16GB RAM/Windows 11 Home)",$999.99,4.2,5,https://www.bestbuy.ca/en-ca/product/asus-vivobook-15-6-oled-laptop-indie-black-intel-core-i5-13500h-1tb-ssd-16gb-ram-windows-11-home/17631505
"HP OMEN 16.1"" Gaming Laptop - Shadow Black (Intel Core i7 14700HX/32GB RAM/1TB SSD/GeForce RTX 4070)","$2,399.99",4.9,10,https://www.bestbuy.ca/en-ca/product/hp-omen-16-1-gaming-laptop-shadow-black-intel-core-i7-14700hx-32gb-ram-1tb-ssd-geforce-rtx-4070/17745000
"Samsung Galaxy Book4 15.6"" Laptop - Grey (Intel Core 7-150U/512GB SSD/16GB RAM/Win 11) - Exclusive Retail Partner","$1,099.99",3.36,11,https://www.bestbuy.ca/en-ca/product/samsung-galaxy-book4-15-6-laptop-grey-intel-core-7-150u-512gb-ssd-16gb-ram-win-11-exclusive-retail-partner/17720451
"Microsoft Surface Laptop 13.8"" Touchscreen Copilot+ PC Laptop (Snapdragon X Plus/16GB RAM/512GB SSD) (2024) - Platinum - EN","$1,699.99",4.8,10,https://www.bestbuy.ca/en-ca/product/microsoft-surface-laptop-13-8-touchscreen-copilot-pc-laptop-snapdragon-x-plus-16gb-ram-512gb-ssd-2024-platinum-en/17924132
"ASUS Vivobook S 16 OLED 16"" Laptop - Neutral Black (Intel EVO Ultra 5 - 125H/16GB RAM/512GB SSD)","$1,199.99",0.0,0,https://www.bestbuy.ca/en-ca/product/asus-vivobook-s-16-oled-16-laptop-neutral-black-intel-evo-ultra-5-125h-16gb-ram-512gb-ssd/17944484
"Apple MacBook Air 15"" w/ Touch ID (2023) - Silver (Apple M2 Chip / 512GB SSD / 8GB RAM) - English","$1,599.95",4.94,124,https://www.bestbuy.ca/en-ca/product/apple-macbook-air-15-w-touch-id-2023-silver-apple-m2-chip-512gb-ssd-8gb-ram-english/17146831
"Apple MacBook Air 13"" w/ Touch ID (2024) - Midnight (Apple M3 Chip / 512GB SSD / 8GB RAM) - English","$1,699.99",4.84,126,https://www.bestbuy.ca/en-ca/product/apple-macbook-air-13-w-touch-id-2024-midnight-apple-m3-chip-512gb-ssd-8gb-ram-english/17755692
"ASUS ROG Strix G15 Gaming Laptop, 15.6"" 165Hz IPS Type WQHD Display, NVIDIA GeForce RTX 3060, AMD Ryzen 7 6800H, 1TB PCIe SSD, 16GB DDR5, RGB Keyboard, Windows 11 Home","$1,649.00",4.83,12,https://www.bestbuy.ca/en-ca/product/asus-rog-strix-g15-gaming-laptop-15-6-165hz-ips-type-wqhd-display-nvidia-geforce-rtx-3060-amd-ryzen-7-6800h-1tb-pcie-ssd-16gb-ddr5-rgb-keyboard-windows-11-home/16243548
"ASUS ROG Strix G16 (2024) 16"" WQXGA 240Hz Gaming Laptop (Intel Core i9-14900HX/2TB SSD/32GB RAM/RTX 4070)","$2,799.99",4.4,5,https://www.bestbuy.ca/en-ca/product/asus-rog-strix-g16-2024-16-wqxga-240hz-gaming-laptop-intel-core-i9-14900hx-2tb-ssd-32gb-ram-rtx-4070/17698146
"Open Box - Apple MacBook Air 13.3"" w/ Touch ID (2020) - Space Grey (Apple M1 Chip/256GB SSD/8GB RAM) -En",$899.95,4.08,12,https://www.bestbuy.ca/en-ca/product/open-box-apple-macbook-air-13-3-w-touch-id-2020-space-grey-apple-m1-chip-256gb-ssd-8gb-ram-en/15204817
"Refurbished (Good) - Lenovo ThinkPad T14 Gen 1 14"" Laptop - (Intel Core i5-10310U/512GB SSD/16GB RAM/Windows 11 Pro) - Eng",$399.00,5.0,1,https://www.bestbuy.ca/en-ca/product/refurbished-good-lenovo-thinkpad-t14-gen-1-14-laptop-intel-core-i5-10310u-512gb-ssd-16gb-ram-windows-11-pro-eng/17661651
"Dell Insprion 14"" Laptop - Ice Blue (Intel Core Ultra 9 185H/32GB RAM/1TB SSD/Windows 11 Home)","$1,499.99",4.43,115,https://www.bestbuy.ca/en-ca/product/dell-insprion-14-laptop-ice-blue-intel-core-ultra-9-185h-32gb-ram-1tb-ssd-windows-11-home/17907738
"ASUS ROG Strix G18 (2024) 18"" WQXGA 240Hz Gaming Laptop (Intel Core i9-14900HX/1TB SSD/32GB RAM/RTX 4070)","$2,999.99",4.0,5,https://www.bestbuy.ca/en-ca/product/asus-rog-strix-g18-2024-18-wqxga-240hz-gaming-laptop-intel-core-i9-14900hx-1tb-ssd-32gb-ram-rtx-4070/17700714
"Microsoft Surface Laptop 13.8"" Touchscreen Copilot+ PC Laptop (Snapdragon X Plus/16GB RAM/512GB SSD) (2024) - Dune - EN","$1,699.99",4.83,53,https://www.bestbuy.ca/en-ca/product/microsoft-surface-laptop-13-8-touchscreen-copilot-pc-laptop-snapdragon-x-plus-16gb-ram-512gb-ssd-2024-dune-en/17924131
ROG Zephyrus G16 (2024) Gaming Laptop (Intel Core Ultra 9 Processor / 2TB SSD / 32 GB RAM / RTX 4080),"$3,499.00",3.5,2,https://www.bestbuy.ca/en-ca/product/rog-zephyrus-g16-2024-gaming-laptop-intel-core-ultra-9-processor-2tb-ssd-32-gb-ram-rtx-4080/17903798
"Lenovo IdeaPad Slim 3i 15.6"" Laptop - Arctic Grey (Intel Core i3-1315U/512GB SSD/8GB RAM)",$699.99,5.0,1,https://www.bestbuy.ca/en-ca/product/lenovo-ideapad-slim-3i-15-6-laptop-arctic-grey-intel-core-i3-1315u-512gb-ssd-8gb-ram/17732141
"Apple MacBook Air 13.3"" w/ Touch ID (Fall 2020) - Silver (Apple M1 Chip / 256GB SSD / 8GB RAM) - En","$1,199.99",4.86,12478,https://www.bestbuy.ca/en-ca/product/apple-macbook-air-13-3-w-touch-id-fall-2020-silver-apple-m1-chip-256gb-ssd-8gb-ram-en/15136915
"ASUS Vivobook 15.6"" OLED Laptop - Indie Black (Intel Core i7-13700H /1TB SSD/16GB RAM/Windows 11 Home)","$1,199.99",4.75,4,https://www.bestbuy.ca/en-ca/product/asus-vivobook-15-6-oled-laptop-indie-black-intel-core-i7-13700h-1tb-ssd-16gb-ram-windows-11-home/17631507
"Lenovo Yoga 9i 14"" 2-in-1 Touchscreen Laptop - Cosmic Blue (Intel EVO Ultra 7 155H/1TB SSD/16GB RAM)","$1,899.99",5.0,1,https://www.bestbuy.ca/en-ca/product/lenovo-yoga-9i-14-2-in-1-touchscreen-laptop-cosmic-blue-intel-evo-ultra-7-155h-1tb-ssd-16gb-ram/17732143
"Dell Inspiron 14"" Touchscreen 2-in-1 Laptop - Midnight Blue (AMD Ryzen 7 8840HS/16GB RAM/1TB SSD)",$999.99,4.5,36,https://www.bestbuy.ca/en-ca/product/dell-inspiron-14-touchscreen-2-in-1-laptop-midnight-blue-amd-ryzen-7-8840hs-16gb-ram-1tb-ssd/17906697
"(Refurbished - Excellent) Macbook Pro 16 (DG, Space Gray, TB) 2.6Ghz 6-Core i7 (2019) Laptop 512 GB Flash HD & 16GB RAM-Mac OS (Certified, 1 Yr Warranty)",$895.00,3.0,2,https://www.bestbuy.ca/en-ca/product/refurbished-excellent-macbook-pro-16-dg-space-gray-tb-2-6ghz-6-core-i7-2019-laptop-512-gb-flash-hd-16gb-ram-mac-os-certified-1-yr-warranty/17230243
"ASUS ProArt PZ13 13.3"" OLED Touchscreen Copilot+ PC 2-in-1 Laptop - Nano Black (Snapdragon X Plus/16GB RAM/1TB SSD)","$1,649.99",0.0,0,https://www.bestbuy.ca/en-ca/product/asus-proart-pz13-13-3-oled-touchscreen-copilot-pc-2-in-1-laptop-nano-black-snapdragon-x-plus-16gb-ram-1tb-ssd/18245882
"Dell - Inspiron 15.6"" 3520 FHD 1920 x 1080 Touch Screen Laptop - Intel Core i5 - 8GB Memory - 256GB SSD PCIE - Carbon Black - Windows 11 Home S mode",$599.99,4.61,1068,https://www.bestbuy.ca/en-ca/product/dell-inspiron-15-6-3520-fhd-1920-x-1080-touch-screen-laptop-intel-core-i5-8gb-memory-256gb-ssd-pcie-carbon-black-windows-11-home-s-mode/17628816
"Microsoft Surface Laptop 13.8"" Touchscreen Copilot+ PC Laptop (Snapdragon X Elite/16GB RAM/1TB SSD) (2024) - Dune - EN","$2,249.99",5.0,2,https://www.bestbuy.ca/en-ca/product/microsoft-surface-laptop-13-8-touchscreen-copilot-pc-laptop-snapdragon-x-elite-16gb-ram-1tb-ssd-2024-dune-en/17924124
Acer 15.6” Aspire 3 Touch Screen Laptop (AMD Ryzen 5-7520U/8Gb RAM/512Gb SSD/Win11) - Open Box w/ 1 Year Warranty,$449.00,0.0,0,https://www.bestbuy.ca/en-ca/product/acer-15-6-aspire-3-touch-screen-laptop-amd-ryzen-5-7520u-8gb-ram-512gb-ssd-win11-open-box-w-1-year-warranty/17147586
"Open Box - HP 15.6"" Laptop - Natural Silver (AMD Ryzen 7 5700U/512 GB/16 GB RAM/AMD Radeon Graphics)",$499.95,0.0,0,https://www.bestbuy.ca/en-ca/product/open-box-hp-15-6-laptop-natural-silver-amd-ryzen-7-5700u-512-gb-16-gb-ram-amd-radeon-graphics/17686628
"Open Box - ASUS CX34 14"" Touchscreen Chromebook Plus - Black/Grey (Intel Core i3-1215U/128GB/8GB RAM/ChromeOS)",$349.99,4.0,1,https://www.bestbuy.ca/en-ca/product/open-box-asus-cx34-14-touchscreen-chromebook-plus-black-grey-intel-core-i3-1215u-128gb-8gb-ram-chromeos/17920193
"ASUS Vivobook 14 Flip 14"" Touchscreen 2-in-1 Laptop - Quiet Blue (Intel Core i5-1335U/512GB SSD/8GB RAM/Win 11)",$799.99,0.0,0,https://www.bestbuy.ca/en-ca/product/asus-vivobook-14-flip-14-touchscreen-2-in-1-laptop-quiet-blue-intel-core-i5-1335u-512gb-ssd-8gb-ram-win-11/17631509
"Apple MacBook Air 13.3"" w/ Touch ID (Fall 2020) - Silver (Apple M1 Chip / 256GB SSD / 8GB RAM) - En - Open Box",$847.99,4.85,3948,https://www.bestbuy.ca/en-ca/product/apple-macbook-air-13-3-w-touch-id-fall-2020-silver-apple-m1-chip-256gb-ssd-8gb-ram-en-open-box/15311924
"HP Premium Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 64GB eMMC, 16GB RAM Storage, UHD Graphics, HD Webcam, 1 Year Office 365, Win 11s, Pink, 32GB Hotface USB Card",$419.00,0.0,0,https://www.bestbuy.ca/en-ca/product/hp-premium-stream-14-hd-brightview-laptop-intel-celeron-n4120-64gb-emmc-16gb-ram-storage-uhd-graphics-hd-webcam-1-year-office-365-win-11s-pink-32gb-hotface-usb-card/17952861
"Open Box - ASUS TUF Gaming A15 15.6"" Gaming Laptop (AMD Ryzen 5 7535HS/512GB SSD/16GB RAM/GeForce RTX 4050)",$799.95,0.0,0,https://www.bestbuy.ca/en-ca/product/open-box-asus-tuf-gaming-a15-15-6-gaming-laptop-amd-ryzen-5-7535hs-512gb-ssd-16gb-ram-geforce-rtx-4050/17930225
"Dell Inspiron 16"" Laptop - Midnight Blue (Intel Core 7 150U/1TB SSD/16GB RAM/Windows 11 Home)","$1,099.99",4.51,419,https://www.bestbuy.ca/en-ca/product/dell-inspiron-16-laptop-midnight-blue-intel-core-7-150u-1tb-ssd-16gb-ram-windows-11-home/17862174
"HP 14 inch Laptop, Intel Core i3-N305, 8GB RAM 256GB SSD, Moonlight Blue, Wi-FI 6 and Bluetooth 5.3 wireless, Intel UHD Graphics, Windows 11 Home",$459.99,0.0,0,https://www.bestbuy.ca/en-ca/product/hp-14-inch-laptop-intel-core-i3-n305-8gb-ram-256gb-ssd-moonlight-blue-wi-fi-6-and-bluetooth-5-3-wireless-intel-uhd-graphics-windows-11-home/17935238
"Acer 11.6"" Touchscreen 2-in-1 Chromebook - Black (Intel Celeron N4500/128GB/8GB RAM/ChromeOS)",$449.99,4.78,9,https://www.bestbuy.ca/en-ca/product/acer-11-6-touchscreen-2-in-1-chromebook-black-intel-celeron-n4500-128gb-8gb-ram-chromeos/17739395
"Apple MacBook Air 13"" w/ Touch ID (2024) - Space Grey (Apple M3 Chip / 256GB SSD / 8GB RAM) - English","$1,449.99",4.91,150,https://www.bestbuy.ca/en-ca/product/apple-macbook-air-13-w-touch-id-2024-space-grey-apple-m3-chip-256gb-ssd-8gb-ram-english/17755679
"Acer Chromebook 15.6"" HD Display Intel Celeron N4020 4GB 64GB Protective Sleeve Long Battery Chrome OS Silver",$269.99,4.56,925,https://www.bestbuy.ca/en-ca/product/acer-chromebook-15-6-hd-display-intel-celeron-n4020-4gb-64gb-protective-sleeve-long-battery-chrome-os-silver/17668588
"Open Box - HP 15.6"" Touchscreen Laptop - Natural Silver (Intel Core i7-1355U/1TB SSD/16GB RAM/Win 11)",$799.99,3.0,1,https://www.bestbuy.ca/en-ca/product/open-box-hp-15-6-touchscreen-laptop-natural-silver-intel-core-i7-1355u-1tb-ssd-16gb-ram-win-11/17168081
"HP 17.3"" FHD Laptop, AMD Ryzen 5 5500U, 2TB SSD, 64GB RAM, AMD Radeon Graphics, Numeric Keyboard, 720p HD Webcam, Windows 11 Pro, Rose Gold, 32GB Hotface USB Card","$1,069.00",0.0,0,https://www.bestbuy.ca/en-ca/product/hp-17-3-fhd-laptop-amd-ryzen-5-5500u-2tb-ssd-64gb-ram-amd-radeon-graphics-numeric-keyboard-720p-hd-webcam-windows-11-pro-rose-gold-32gb-hotface-usb-card/17970556
"MSI Modern Series 15.6"" Business Laptop - Classic Black (Intel Core Ultra9-185H /32GB RAM/1TB SSD/Win 11)","$1,299.99",2.0,1,https://www.bestbuy.ca/en-ca/product/msi-modern-series-15-6-business-laptop-classic-black-intel-core-ultra9-185h-32gb-ram-1tb-ssd-win-11/17924317
"Open Box - Acer Aspire 3 15.6"" Laptop - Silver (AMD RyzenTM 5 7520U/1TB SSD/16GB RAM/Windows 11 Home)",$489.97,0.0,0,https://www.bestbuy.ca/en-ca/product/open-box-acer-aspire-3-15-6-laptop-silver-amd-ryzentm-5-7520u-1tb-ssd-16gb-ram-windows-11-home/17389911
"Refurbished (Excellent) - HP Stream 11 Pro G5 Laptop PC 11.6"" 4GB 64GB Win10-Black Certified Refurbished",$159.99,0.0,0,https://www.bestbuy.ca/en-ca/product/refurbished-excellent-hp-stream-11-pro-g5-laptop-pc-11-6-4gb-64gb-win10-black-certified-refurbished/16003106
"Microsoft Surface Laptop 15"" Touchscreen Copilot+ PC Laptop (Snapdragon X Elite/16GB RAM/512GB SSD) (2024) - Platinum - EN","$2,149.99",4.89,28,https://www.bestbuy.ca/en-ca/product/microsoft-surface-laptop-15-touchscreen-copilot-pc-laptop-snapdragon-x-elite-16gb-ram-512gb-ssd-2024-platinum-en/17924143
"Refurbished (Excellent) - Lenovo ThinkPad T480 - 16GB RAM, 256GB SSD, 14"" FHD Laptop, Windows 10 Pro",$324.68,5.0,3,https://www.bestbuy.ca/en-ca/product/refurbished-excellent-lenovo-thinkpad-t480-16gb-ram-256gb-ssd-14-fhd-laptop-windows-10-pro/17498419
"Lenovo IdeaPad Slim 3i 14"" Chromebook Plus w/ 1 year of Gemini Advanced (Intel Core i3-N305/128GB eMMC/8GB RAM)",$599.99,4.6,5,https://www.bestbuy.ca/en-ca/product/lenovo-ideapad-slim-3i-14-chromebook-plus-w-1-year-of-gemini-advanced-intel-core-i3-n305-128gb-emmc-8gb-ram/17732144
"Dell XPS 13.4"" OLED Touchscreen Copilot+ PC Laptop - Graphite (Snapdragon X Elite/16GB RAM/512GB SSD/Win 11)","$2,099.99",4.28,108,https://www.bestbuy.ca/en-ca/product/dell-xps-13-4-oled-touchscreen-copilot-pc-laptop-graphite-snapdragon-x-elite-16gb-ram-512gb-ssd-win-11/17935300
"Apple MacBook Air 13.6"" w/ Touch ID (2022) - Midnight (Apple M2 Chip / 512GB SSD / 8GB RAM) - English","$1,549.99",4.86,1356,https://www.bestbuy.ca/en-ca/product/apple-macbook-air-13-6-w-touch-id-2022-midnight-apple-m2-chip-512gb-ssd-8gb-ram-english/16282198
"Microsoft Surface Laptop 15"" Touchscreen Copilot+ PC Laptop (Snapdragon X Elite/32GB RAM/1TB SSD) (2024) - Black - EN","$2,949.99",4.36,11,https://www.bestbuy.ca/en-ca/product/microsoft-surface-laptop-15-touchscreen-copilot-pc-laptop-snapdragon-x-elite-32gb-ram-1tb-ssd-2024-black-en/17924152
ASUS ProArt P16 AI Touchscreen Laptop (16” 4K OLED Display / AMD Ryzen AI 9 HX 370 / NVIDIA RTX 4060 Laptop GPU / 32GB Memory / 1TB SSD / Wi-Fi 7 / H7606WV-DB93T-CB),"$2,499.00",0.0,0,https://www.bestbuy.ca/en-ca/product/asus-proart-p16-ai-touchscreen-laptop-16-4k-oled-display-amd-ryzen-ai-9-hx-370-nvidia-rtx-4060-laptop-gpu-32gb-memory-1tb-ssd-wi-fi-7-h7606wv-db93t-cb/18194064
"Refurbished (Excellent) - Lenovo ThinkPad X1 Carbon 7th Gen 14"" Business Laptop - Black (Intel Core i5 8th Gen/256GB HDD/8GB RAM/Windows 11 Pro)",$299.99,0.0,0,https://www.bestbuy.ca/en-ca/product/refurbished-excellent-lenovo-thinkpad-x1-carbon-7th-gen-14-business-laptop-black-intel-core-i5-8th-gen-256gb-hdd-8gb-ram-windows-11-pro/18389321
"ASUS Vivobook Go 15 Personal Laptop, 2024, 15.6"" 1920 x 1080 IPS, AMD-4 Core Ryzen 5 7520U, 8GB LPDDR5, 512GB SSD, Windows 11 Home , Wi-Fi 5, BT 5.1, Cool Silver",$499.99,0.0,0,https://www.bestbuy.ca/en-ca/product/asus-vivobook-go-15-personal-laptop-2024-15-6-1920-x-1080-ips-amd-4-core-ryzen-5-7520u-8gb-lpddr5-512gb-ssd-windows-11-home-wi-fi-5-bt-5-1-cool-silver/18245708
"Lenovo Ideapad 3i 15.6"" Touchscreen FHD Laptop (Intel Core i3-1115G4, 8GB RAM, 256GB SSD, Windows 11 S Mode) - Arctic Grey (82H803SDUS)",$499.99,4.67,1172,https://www.bestbuy.ca/en-ca/product/lenovo-ideapad-3i-15-6-touchscreen-fhd-laptop-intel-core-i3-1115g4-8gb-ram-256gb-ssd-windows-11-s-mode-arctic-grey-82h803sdus/17667157
"Open Box - Dell Inspiron 15.6"" Touchscreen Laptop - Platinum Silver (Intel Core i7-1355U/1TB SSD/16GB RAM)",$699.99,0.0,0,https://www.bestbuy.ca/en-ca/product/open-box-dell-inspiron-15-6-touchscreen-laptop-platinum-silver-intel-core-i7-1355u-1tb-ssd-16gb-ram/17974742
"ASUS Vivobook 16 Laptop, 16” WUXGA (1920X1200) 16:10 Display, AMD Ryzen™ 5 5625U CPU, AMD Radeon™ Graphics, 16GB RAM, 512GB SSD, Windows 11 Home, Indie Black, M1605YA-DH51-CA",$629.00,5.0,1,https://www.bestbuy.ca/en-ca/product/asus-vivobook-16-laptop-16-wuxga-1920x1200-16-10-display-amd-ryzen-5-5625u-cpu-amd-radeon-graphics-16gb-ram-512gb-ssd-windows-11-home-indie-black-m1605ya-dh51-ca/17384572
"MSI Thin 15 15.6"" Gaming Laptop - Cosmos Grey (Intel Core i7-13620H/512GB/16GB RAM/GeForce RTX 4050)","$1,399.99",4.5,2,https://www.bestbuy.ca/en-ca/product/msi-thin-15-15-6-gaming-laptop-cosmos-grey-intel-core-i7-13620h-512gb-16gb-ram-geforce-rtx-4050/17685417
